review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
really good app,5,2025-10-10,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998643398284912,really good app,Feature / Others
smart bank CBE,5,2025-10-10,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9971417784690857,smart bank cbe,Feature / Others
Ali urgesa11,3,2025-10-09,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9212201833724976,ali,Feature / Others
it's good,5,2025-10-09,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998360872268677,it,Feature / Others
Good apps,5,2025-10-09,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998608827590942,good apps,Feature / Others
good,5,2025-10-09,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
password በጣት አሻራ ቢኖረው መልካም ነበር,4,2025-10-09,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8905713558197021,በጣት,Feature / Others
best app i ever seen,5,2025-10-09,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999450147151947,i,Feature / Others
it's game changing in financial system,4,2025-10-09,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9973504543304443,"it, game, financial system",Feature / Others
"z,MKT 20_._!8+⅓⅕😘r",1,2025-10-09,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9171797633171082,"z,mkt",Feature / Others
will good updating,5,2025-10-09,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998600482940674,,Feature / Others
"service charge , vat, fee everything here is not yours they wanna take what you have, everything is not fair",1,2025-10-08,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9994321465492249,"service charge, vat, everything, yours, they, what, you, everything",Feature / Others
why removing screenshot feature why?,2,2025-10-08,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9981147050857544,screenshot feature,Feature / Others
very good application! thank you all who participate!,5,2025-10-08,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998753070831299,"very good application, you, all, who",Feature / Others
application bank commercial Ethiopia I am very happy to be able to appear in a great job on a pleasant job,5,2025-10-08,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998462200164795,"i, a great job, a pleasant job",Feature / Others
user compatible app!,5,2025-10-08,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9933547973632812,user compatible app,Feature / Others
"I am trying to access this app on my Android phone, but sometimes doesn't work. so kindly try to improve it.",3,2025-10-07,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9972966313362122,"i, this app, my android phone, it",Feature / Others
what an amazing app. you know how much it simplify life. Thanks cbe. I proud of you.,5,2025-10-07,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998732805252075,"you, it, life, thanks cbe, i, you",Feature / Others
Our Commercial Bank of Ethiopia is Good !,5,2025-10-06,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998595714569092,"our commercial bank, ethiopia",Feature / Others
Asledin Ibsa,5,2025-10-06,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9360381364822388,asledin ibsa,Feature / Others
terrible when showing history of transaction it shows in disorganised way,3,2025-10-05,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9996823072433472,"history, transaction, it, disorganised way",Transaction Performance
my bank,5,2025-10-05,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.845909595489502,my bank,Feature / Others
Data,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.961766242980957,data,Feature / Others
"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",2,2025-10-04,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9996047616004944,"i, a problem, the app, the problem, it, it, i, it, i, my pin, your pin, 6 digit pin, it, me, it, what, the problem, the app",Feature / Others
excellent app with lots of features,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998672008514404,"excellent app, lots, features",Feature / Others
very good 👍 mobile banking,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998119473457336,,Feature / Others
so special,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998575448989868,,Feature / Others
wiiy ewdihiliw esimirt niho yitnehew metgeyot ❤💞🤔😴🤩😍,1,2025-10-03,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9492278099060059,"yitnehew metgeyot, ❤💞, 🤔😴🤩😍",Feature / Others
woow cbe,5,2025-10-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.8725982308387756,woow,Feature / Others
cbe the best bank app,4,2025-10-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9993187189102173,cbe,Feature / Others
This App CBE bank it's Simple and Smart I Like it.,5,2025-10-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998519420623779,"it, i, it",Feature / Others
Rijalufaris,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.678228497505188,rijalufaris,Feature / Others
its Best app But i hate the Repeatedly update request,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9902864098548889,"its best app, i",Feature / Others
good app,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998493194580078,good app,Feature / Others
imoo,3,2025-10-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9941620230674744,,Feature / Others
"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",1,2025-10-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9915570020675659,"it, it, a robber, the vat, tax,service charge, unbelievable charge, other bank, monthly charge, i, one international bank, we, all, this bank",Feature / Others
screen shoot always not allowed why?,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9965750575065613,screen shoot,Feature / Others
enkorabetalen,5,2025-10-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9099953174591064,enkorabetalen,Feature / Others
good,5,2025-10-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Gamada mahamadi,1,2025-10-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.7746045589447021,gamada mahamadi,Feature / Others
it is very good banking web but its network is sometimes busy i hope they willfix the problem,4,2025-09-30,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9974638223648071,"it, its network, i, they, the problem",Feature / Others
verfcasencod,5,2025-09-30,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8742530941963196,verfcasencod,Feature / Others
you can't get your own transaction history,1,2025-09-29,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9996032118797302,you,Feature / Others
sintu,5,2025-09-29,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9596135020256042,,Feature / Others
BEST,5,2025-09-28,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
Bank of Ethiopia,5,2025-09-28,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9304206371307373,"bank, ethiopia",Feature / Others
"All most Good, but need improvement",5,2025-09-27,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8200955390930176,improvement,Feature / Others
"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",5,2025-09-27,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998365640640259,"me, i, it, everyone, the apps",Feature / Others
poor app all of you guys delete CBE and download BOA,1,2025-09-27,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9997864365577698,"poor app, all, you guys, cbe, download boa",Feature / Others
niceapp,5,2025-09-27,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998270869255066,niceapp,Feature / Others
good,5,2025-09-26,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,5,2025-09-25,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
the best app of all,5,2025-09-25,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998633861541748,"the best app, all",Feature / Others
❤️,5,2025-09-25,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6970565915107727,,Feature / Others
"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",2,2025-09-24,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9988370537757874,"the time, i, the app, it, the circle, it, a message, 2 attempts, offline login, this, the app, the internet, i",Account Access Issues
Juhaar,5,2025-09-24,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6955298185348511,,Feature / Others
I am using CBE app very fantastic.,5,2025-09-24,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999567449092865,"i, cbe app",Feature / Others
bist app tankyou,4,2025-09-23,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9962037205696106,bist app tankyou,Feature / Others
this is very useful and consistent app,5,2025-09-23,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998074173927307,this,Feature / Others
"this application provides timely service in a good, fast and reliable manner.",5,2025-09-23,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998519420623779,"this application, timely service",Feature / Others
So good,5,2025-09-23,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999841570854187,,Feature / Others
it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,4,2025-09-23,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9990800619125366,"it, the app, gallery, it, direct camera capturing",Feature / Others
"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",3,2025-09-22,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9970171451568604,"the ux perspective, it, it, it, you, some things",Feature / Others
It is amazing app but it is more better if it is possible to transfer from account to other telebirr,5,2025-09-22,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.7687899470329285,"it, it, it, account, other telebirr",Account Access Issues
"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",3,2025-09-21,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9989680051803589,"the app, it, the app, an update, i, connection, it, many clients, cbe, this app, abroad countries",Feature / Others
very important app,4,2025-09-21,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9995480179786682,very important app,Feature / Others
the best of all mobile banking in Ethiopia works perfectly fine,5,2025-09-21,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998689889907837,"all mobile banking, ethiopia",Feature / Others
ok,5,2025-09-21,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
DANTRO BAND!!!,5,2025-09-21,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9943898320198059,dantro band,Feature / Others
some time when make transfer from Mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,5,2025-09-20,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9983887672424316,"transfer, mobile account, other cbebirr, it, my cbe",Account Access Issues
this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,3,2025-09-20,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9951974749565125,"this app, you, specific transactions, it, i",Transaction Performance
why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,1,2025-09-20,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9981855750083923,"i, the branch, i, my account, it, it, any branch",Account Access Issues
አሪፍ ነው አሁን ደግሞ እስክሪን ሹት ማረግ በመቻሌ ደግብሎኛል,5,2025-09-20,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.932232677936554,"አሪፍ ነው, አሁን ደግሞ",Feature / Others
asfaw damse,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.987163245677948,asfaw damse,Feature / Others
ok,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
nice,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
jabadhaa namatii tolataan,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.962352991104126,"jabadhaa namatii, tolataan",Feature / Others
"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",3,2025-09-19,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9511564373970032,"the app, its interface, user, it, a pro app, it, additional feature, that, us, multiple accounts, a single phone, an option, ""additional"" account",Account Access Issues
The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,4,2025-09-18,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9966429471969604,"the app, i, some amendment, option, money, other tele birr, other cbe birr",Feature / Others
Truly amazing!,5,2025-09-18,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998810291290283,,Feature / Others
Doesn't have option to generate statement for transactions,3,2025-09-18,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.992244303226471,"option, statement, transactions",Transaction Performance
😎,5,2025-09-18,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6970565915107727,😎,Feature / Others
JanaleBl,5,2025-09-17,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9632813930511475,janalebl,Feature / Others
very good,5,2025-09-17,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998520612716675,,Feature / Others
nice application,5,2025-09-17,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998229146003723,nice application,Feature / Others
WaaaaaaaW,1,2025-09-17,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9848952293395996,waaaaaaaw,Feature / Others
very nice,5,2025-09-16,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998563528060913,,Feature / Others
Of,5,2025-09-16,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9193394780158997,,Feature / Others
it's best app to use recently and upgraded day to day for internationalization,4,2025-09-16,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9983494281768799,"it, best app, day, internationalization",Feature / Others
