review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
"i am trying to access this app on my android phone, but sometimes doesn t work. so kindly try to improve it.",3,2025-10-07,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9973459243774414,"i, this app, my android phone, it",Feature / Others
what an amazing app. you know how much it simplify life. thanks cbe. i proud of you.,5,2025-10-07,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998732805252075,"you, it, life, thanks cbe, i, you",Feature / Others
our commercial bank of ethiopia is good !,5,2025-10-06,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998595714569092,"our commercial bank, ethiopia",Feature / Others
asledin ibsa,5,2025-10-06,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9360381364822388,asledin ibsa,Feature / Others
terrible when showing history of transaction it shows in disorganised way,3,2025-10-05,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9996823072433472,"history, transaction, it, disorganised way",Transaction Performance
my bank,5,2025-10-05,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.845909595489502,my bank,Feature / Others
data,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.961766242980957,data,Feature / Others
"lately i am facing a problem with the app ,and the problem is when log in and inter my pin it doesn t work at all and says can t sync why does it say that i was working fine a few day ago and also it says when i enter my pin change your pin to 6 digit pin and it doesn t allow me to change it please solve what is the problem with the app ?",2,2025-10-04,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9992455244064331,"i, a problem, the app, the problem, it, can t sync, it, i, it, i, my pin, your pin, 6 digit pin, it doesn t, me, it, what, the problem, the app",Feature / Others
excellent app with lots of features,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998672008514404,"excellent app, lots, features",Feature / Others
very good mobile banking,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998340606689453,,Feature / Others
so special,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998575448989868,,Feature / Others
wiiy ewdihiliw esimirt niho yitnehew metgeyot,1,2025-10-03,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8918298482894897,,Feature / Others
woow cbe,5,2025-10-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.8725982308387756,woow,Feature / Others
cbe the best bank app,4,2025-10-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9993187189102173,cbe,Feature / Others
this app cbe bank it s simple and smart i like it.,5,2025-10-03,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998257756233215,"it, i, it",Feature / Others
rijalufaris,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.678228497505188,rijalufaris,Feature / Others
its best app but i hate the repeatedly update request,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9902864098548889,"its best app, i",Feature / Others
good app,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998493194580078,good app,Feature / Others
imoo,3,2025-10-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9941620230674744,,Feature / Others
"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",1,2025-10-02,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9915570020675659,"it, it, a robber, the vat, tax,service charge, unbelievable charge, other bank, monthly charge, i, one international bank, we, all, this bank",Feature / Others
screen shoot always not allowed why?,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9965750575065613,screen shoot,Feature / Others
enkorabetalen,5,2025-10-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9099953174591064,enkorabetalen,Feature / Others
good,5,2025-10-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
gamada mahamadi,1,2025-10-01,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.7746045589447021,gamada mahamadi,Feature / Others
it is very good banking web but its network is sometimes busy i hope they willfix the problem,4,2025-09-30,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9974638223648071,"it, its network, i, they, the problem",Feature / Others
verfcasencod,5,2025-09-30,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8742530941963196,verfcasencod,Feature / Others
you can t get your own transaction history,1,2025-09-29,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9994826316833496,you,Feature / Others
sintu,5,2025-09-29,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9596135020256042,,Feature / Others
best,5,2025-09-28,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
bank of ethiopia,5,2025-09-28,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9304206371307373,"bank, ethiopia",Feature / Others
"all most good, but need improvement",5,2025-09-27,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.8200955390930176,improvement,Feature / Others
"great application for me,so i would like to rate with solid 5 star.that it works well overall. so hello everyone enjoy the apps",5,2025-09-27,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998365640640259,"me, i, it, everyone, the apps",Feature / Others
poor app all of you guys delete cbe and download boa,1,2025-09-27,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9997864365577698,"poor app, all, you guys, cbe, download boa",Feature / Others
niceapp,5,2025-09-27,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998270869255066,niceapp,Feature / Others
good,5,2025-09-26,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,5,2025-09-25,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
the best app of all,5,2025-09-25,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998633861541748,"the best app, all",Feature / Others
"most of the time when i try to open the app, it does not load. the circle keeps spinning as if it is trying to open, and get a message saying 2 attempts left for offline login . this seems to mean that the app cannot connect to the internet, even though i have a stable internet connection, and all other stuff work properly.",2,2025-09-24,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9990382194519043,"the time, i, the app, it, the circle, it, a message, 2 attempts, offline login, this, the app, the internet, i",Account Access Issues
juhaar,5,2025-09-24,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6955298185348511,,Feature / Others
i am using cbe app very fantastic.,5,2025-09-24,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999567449092865,"i, cbe app",Feature / Others
bist app tankyou,4,2025-09-23,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9962037205696106,bist app tankyou,Feature / Others
this is very useful and consistent app,5,2025-09-23,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998074173927307,this,Feature / Others
"this application provides timely service in a good, fast and reliable manner.",5,2025-09-23,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998519420623779,"this application, timely service",Feature / Others
so good,5,2025-09-23,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.999841570854187,,Feature / Others
it will be more better if the app have the feature receipt verifying from qr code screenshot images from gallery ... currently it works only from direct camera capturing,4,2025-09-23,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9990800619125366,"it, the app, gallery, it, direct camera capturing",Feature / Others
"from the ux perspective it can be better, it s old and it s not obvious where you can find some things",3,2025-09-22,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9978087544441223,"the ux perspective, it, it, it, you, some things",Feature / Others
it is amazing app but it is more better if it is possible to transfer from account to other telebirr,5,2025-09-22,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.7687899470329285,"it, it, it, account, other telebirr",Account Access Issues
"the app was great while it was active. however, after the app did an update, i lost connection with a message network error . please try to fix it as there are many clients of cbe using this app globally from abroad countries.",3,2025-09-21,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.999113142490387,"the app, it, the app, an update, i, connection, it, many clients, cbe, this app, abroad countries",Feature / Others
very important app,4,2025-09-21,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9995480179786682,very important app,Feature / Others
the best of all mobile banking in ethiopia works perfectly fine,5,2025-09-21,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998689889907837,"all mobile banking, ethiopia",Feature / Others
ok,5,2025-09-21,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
dantro band!!!,5,2025-09-21,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9943898320198059,dantro band,Feature / Others
some time when make transfer from mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,5,2025-09-20,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9983887672424316,"transfer, mobile account, other cbebirr, it, my cbe",Account Access Issues
this app is very useful but sometimes when you want to see specific transactions it didn t work so that way i gave 3,3,2025-09-20,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9948825836181641,"this app, you, specific transactions, it, i",Transaction Performance
why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,1,2025-09-20,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9981855750083923,"i, the branch, i, my account, it, it, any branch",Account Access Issues
asfaw damse,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.987163245677948,asfaw damse,Feature / Others
ok,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
nice,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
jabadhaa namatii tolataan,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.962352991104126,"jabadhaa namatii, tolataan",Feature / Others
the app is very good in its interface and user friendly. but it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of additional account!,3,2025-09-19,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9510977268218994,"the app, its interface, user, it, a pro app, it, additional feature, that, us, multiple accounts, a single phone, an option, additional account",Account Access Issues
the app is user friendly. but i want some amendment or include option of sending money to other tele birr like other cbe birr.,4,2025-09-18,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9966429471969604,"the app, i, some amendment, option, money, other tele birr, other cbe birr",Feature / Others
truly amazing!,5,2025-09-18,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998810291290283,,Feature / Others
doesn t have option to generate statement for transactions,3,2025-09-18,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9943239688873291,"doesn t, option, statement, transactions",Transaction Performance
janalebl,5,2025-09-17,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9632813930511475,janalebl,Feature / Others
very good,5,2025-09-17,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998520612716675,,Feature / Others
nice application,5,2025-09-17,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998229146003723,nice application,Feature / Others
waaaaaaaw,1,2025-09-17,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9848952293395996,waaaaaaaw,Feature / Others
very nice,5,2025-09-16,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998563528060913,,Feature / Others
of,5,2025-09-16,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9193394780158997,,Feature / Others
it s best app to use recently and upgraded day to day for internationalization,4,2025-09-16,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9978458881378174,"it, best app, day, internationalization",Feature / Others
easy to use and not complicated,5,2025-09-15,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6774901151657104,,Feature / Others
apdat the app,5,2025-09-14,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9424067139625549,"apdat, the app",Feature / Others
good in bankin at any time any where.,5,2025-09-13,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9993833303451538,"bankin, any time",Feature / Others
great,5,2025-09-13,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998630285263062,,Feature / Others
"what a useless app! transfers, wallet payments, other banks nothing works. updated, restarted, cleared cache, reinstalled still useless. crashed and forced me to visit a branch just to log in 3 times. one of the biggest banks in the country can t fix issues a junior developer could solve. completely unreliable. big bank , zero functionality!",1,2025-09-13,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9998040795326233,"what, wallet payments, other banks, nothing, cache, me, a branch, 3 times, the biggest banks, the country, issues, a junior developer, big bank, zero functionality",Transaction Performance
it is best to me,1,2025-09-13,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9966468214988708,"it, me",Feature / Others
hayizgi mebrahtom feshay,5,2025-09-13,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.6387802362442017,hayizgi mebrahtom feshay,Feature / Others
best,5,2025-09-13,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
good,5,2025-09-12,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
great,5,2025-09-12,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998630285263062,,Feature / Others
excellent app,5,2025-09-12,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998356103897095,excellent app,Feature / Others
after apdate the app doesn t work any thing else it said enable to connects,1,2025-09-12,Commercial Bank of Ethiopia,Google Play,NEGATIVE,0.9994279742240906,"any thing, it",Feature / Others
love,5,2025-09-12,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998735189437866,love,Feature / Others
good,3,2025-09-11,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
hasasa bank,1,2025-09-11,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.8199579119682312,hasasa bank,Feature / Others
all ways trusted.,5,2025-09-11,Commercial Bank of Ethiopia,Google Play,POSITIVE,0.9988715052604675,all ways,Feature / Others
